created_at,favorite_count,id,id_str,in_reply_to_user_id_str,quote_count,reply_count,retweet_count,text,withheld_in_countries,name,location,UID
2019-07-02 15:24,0,1.14608E+18,1.14608E+18,492660097,0,0,0,jadediva Why WONT ANYONE BRING IT UP  Or the fact she went to school in Canada  So how can she be a victim ,,Bridgets Storm ,NJ ,8.31158E+17
2019-07-02 15:24,0,1.14608E+18,1.14608E+18,,0,0,0,RT NelkFilmz Canada day shenanigans  ,,r,Winnipeg Manitoba,2374418497
2019-07-02 15:24,0,1.14608E+18,1.14608E+18,,0,0,0,RT VoteChris It was wonderful to meet so many people and celebrate our amazing country  Happy Canada Day  ,,Pete Dako,Toronto Ontario,129274292
2019-07-02 15:24,0,1.14608E+18,1.14608E+18,,0,0,0,RT CBCNews These two brothers recorded themselves singing the national anthem as a thank you to Canadians yearold Owais and yearol,,Ankit Zala,,96349739
2019-07-02 15:24,0,1.14608E+18,1.14608E+18,,0,0,0,RT AirFarceCBC The new version of the Lion King is a photorealistic remake of the original animated film Cartoons made into live action,,The Movie Project,The Island,1170897985
2019-07-02 15:24,0,1.14608E+18,1.14608E+18,,0,0,0,RT larissaandzyra People get more upset at me not celebrating Canada Day than the reasons why I dont celebrate Canada DayThat to me,,Red Thunder Woman shehercis,Blackfoot Territory,48035511
2019-07-02 15:24,0,1.14608E+18,1.14608E+18,,0,0,0,Outside Day today HMMJ  ,,SwingTradeBot Canada,,8.77191E+17
2019-07-02 15:24,0,1.14608E+18,1.14608E+18,,0,0,0,RT GeorgeHampton JustinTrudeau It appears a certain segment of our population isnt into celebrating Canada Day So much for diversity,,heath rodgirs,Edmonton Alberta,205371115
2019-07-02 15:24,0,1.14608E+18,1.14608E+18,,0,0,0,RT Andromodid  days until LorenceHud s next VERT important court date July   Lorence needs ALL your support and prayers Time,,Dana,Patriots Way USA,7.08481E+17
2019-07-02 15:24,0,1.14608E+18,1.14608E+18,,0,0,0,RT StatsGfriend GFRDofficial Fever Season Itunes Album Argentina Hong Kong Indonesia Malaysia Brazil Sweden Tu,,Pat,Hong Kong,215503164
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,Ni dia penyanyi band tu realFidzceterahati ceterahatidiya,,Nefertari Meritmut,Valley of the Queens,1.0557E+18
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,Hello Canada,,Ronaldo Amaya,El Salvador,35161163
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,Latvia U vs Canada U Basketball HD Stream on any Device  Jul  World Championship U ,,mathewsinhine,,1.08831E+18
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0, oz Gold Wolf   Call of the Wild Kanada Canada   ,,Kaufe jetzt,,1408912518
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,RT FPVaughanIII Taking my cue from ezralevant for highlighting that the spotlight is temporarily on leftist violence which has been ali,,Adamo,,2833513650
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,RT susipudjiastuti Menghadiri perayaan National Day Of Canada ,,hey tayo ndasmu,,9.16886E+17
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,RT unseenunseen  Because of this the uniparty is forced to admit they want the  issue free trade  open borders ie no country,,Phillyshoes,Greatest Nation Ever ,132349883
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,RT jandles So many idiots with this takeKD KD had a  lead to GSW KD and co blew said  lead KD went and joined said team,,Black sanji ,Virginia ,167074198
2019-07-02 15:24,0,1.14608E+18,1.14608E+18,,0,0,0,During his last visit to Canada in  on the occasion of JalsaCanada inspection His Holiness Hazrat Mirza Mas ,,Jalsa Salana,,2386479459
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,1.08E+18,0,0,0,cassionevesc Miltonneves JustinTrudeau jairbolsonaro Isso Mesmo o Nosso Presidente entendeu q o PM do canada ,,Claudinei dos Santos,,1.09242E+18
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,RT guardian Fantastic arctic fox animal walks km from Norway to Canada ,,Chris,New York USA,29451470
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,Dominic should be cell bound,,Herb Taplin,,714662474
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,RT cafreeland Delighted to welcome Ukraines President ZelenskyyUa to Canada  and to our beautiful city of Toronto  for the third U,,Zman,,494259870
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,RT AndrewScheer I travelled across our beautiful country today to celebrate with Canadians from coast to coast Right now Im in Kelowna,,Alien,Worldwide,9.70433E+17
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,8.76E+17,0,0,0,HarryMasonDad VesnaSale Not Vietnam it North Korea or China or Canada,,Genioh,Genioh,4908732610
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,RT AndDagr I can attest to this  We used to have a better standard of living when we grossed as a family K a year than we have now at,,JTJ,Trudeaus Hell Agin,8.30793E+17
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,RT asapflamingo Im a hotel gateman and I saw my girlfriend walk in with  different guys the same nightI cant talk because I told he,,ThatNiqqaWizi,Accra Ghana Online,9.99382E+17
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,My Canada Day Spent Canada Day swimming canoeing and picnicking at Silent Lake Provincial Park in Ontario Ca ,,Mariellen Ward,Rishikesh India,44871646
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,RT chrislhayes The framing of Medicareforall as abolishing private insurance is meant to distinguish from an optional Medicare buy,,Erin Hemlin,Washington DC,324145595
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,RT TreeFrogNews Post Card from Zac  PLTCanada Ride across Canada ,,Project Learning Tree Canada,Canada,9.63846E+17
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,Rock star,,Dean Skoreyko,,94021685
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,I just entered for the chance to WIN  of   cash prizes to explore the world and be ReadyForAnything from Ve ,,Courtney Geddes,,7.56288E+17
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,RT FouldsIain ezralevant  The Liberal party are Canadas Mafia The Liberal partys true mandate is enriching and rewarding insid,,Richard Lambert,Canada,7.08908E+17
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,RT AylaForTrump Why does Kamala Harris want us to believe she is African American She is notIs she ashamed of being half Jamaican and,,mcclung velda,,8.20715E+17
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,RT KirolosSam OrenIShiKiddo realDonaldTrump ,,Tea Party Mike  Nationalist,Southern California,8.23677E+17
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,Amen,,JJ,,8.82488E+17
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,RT llewellynjobs Canada DayYou took my Mom at  years old  Put her and her siblings in residential school You took me away at birt,,Twiter  Return of the Gay,,2891323623
